FURMANSKÁ;1
FURMAŇSKÁ;2
FURMÁNEK;91
FURMÁNKOVÁ;91
FURNADŽIEV;2
FURNARI;2
FURNESS;1
FURNO;1
FURO;21
FUROVÁ;21
FURR;2
FURRER;1
FURREROVÁ;1
FURSENKOVA;1
FURSKOG;2
FURSOV;2
FURSOVA;2
FURSOVOVÁ;1
FURT;3
FURTÁK;6
FURTÁKOVÁ;7
FURTEK;1
FURTEKOVÁ;2
FURTER;1
FURTHNER;15
FURTHNEROVÁ;12
FURTIKOVA;1
FURTMAYR;1
FURTNEROVÁ;1
FURTOVÁ;2
FURTWÄNGLER;2
FURŤOVÁ;1
FURUCZ;1
FURUGLÁŠ;2
FURUGLÁŠOVÁ;2
FURUGLYÁSOVÁ;2
FURUGLYÁŠ;2
FURUGLYÁŠOVÁ;1
FURUKAWA;1
FURUYA;1
FURUYA LEHKOŽIVOVÁ;1
FURY;16
FURYCH;7
FURYCHOVÁ;7
FURYK;1
FURYKOVÁ;2
FURYOVÁ;15
FUS;58
FUSARO;4
FUSAROOVÁ;1
FUSCO;1
FUSEK;465
FUSEKKLIMEŠOVÁ;1
FUSEKOVÁ;17
FUSEKSIGNORELL;1
FUSETTI;2
FUSHA;1
FUSHAKALVACHOVÁ;1
FUSCHLBERGER;1
FUSCHLBERGEROVÁ;1
FUSI;1
FUSIK;16
FUSIKOVÁ;23
FUSÍK;4
FUSÍKOVÁ;3
FUSKA;27
FUSKO;28
FUSKOVÁ;538
FUSKOVÁ KUDYVEJSOVÁ;1
FUSMAN;1
FUSOVÁ;76
FUSS;53
FUSSEK;14
FUSSEKOVÁ;5
FUSSGÄNGER;2
FUSSGÄNGEROVÁ;1
FUSSKOVÁ;14
FUSSOVÁ;50
FUSSTHALER;2
FUSTEIOVÁ;1
FUSTER FRÝBORT;1
FUSTINONI;2
FUSZTEI;1
FUSZTEIOVÁ;3
FUŠČIČ;6
FUŠČIČOVÁ;3
FUŠTEJOVÁ;2
FUTARA;3
FUTAROVÁ;2
FUTAS;5
FUTASOVÁ;3
FUTÁK;9
FUTÁKOVÁ;12
FUTČÍK;2
FUTČÍKOVÁ;3
FUTEJ;7
FUTEJOVÁ;9
FUTERA;124
FUTERKO;4
FUTERKOVÁ;5
FUTEROVÁ;131
FUTEROVÁ MACÁKOVÁ;1
FUTIAKIEWICZ;2
FUTIAKIEWICZOVÁ;2
FUTKOŠ;4
FUTKOŠOVÁ;2
FUTO;3
FUTORSKYY;1
FUTOVÁ;2
FUTÓ;10
FUTÓOVÁ;3
FUTÓVÁ;1
FUTRAK;1
FUTRO;8
FUTROVÁ;2
FUTROVSKÁ;1
FUTSCHEK;1
FUTSCHIK;8
FUTSCHIKOVÁ;8
FUTTER;3
FUTTERA;11
FUTTEROVÁ;14
FUŤKO;10
FUŤKOVÁ;9
FUX;141
FUXA;297
FUXA PEŠOVÁ;1
FUXHOFFER;1
FUXJÄGER;2
FUXOVÁ;472
FUXOVÁ DIVIŠOVÁ;1
FUZÁK;6
FUZÁKOVÁ;5
FUZEAU ANGELISOVÁ;1
FUZEK;5
FUZIA;7
FUZIER;1
FUZIK;6
FUZIKOVÁ;6
FUZIOVÁ;6
FUZKOVÁ;6
FUZULOVÁ;1
FUZZI;3
FUZZIOVÁ;1
FÚČELA;4
FÚČELOVÁ;4
FÚDOR;16
FÚDOROVÁ;11
FÚRA;2
FÚRIČKA;4
FÚRIČKOVÁ;8
FÚRIK;3
FÚRIKOVÁ;4
FÚROVÁ;3
FÚS;4
FÚSEK;32
FÚSEKOVÁ;1
FÚSIK;12
FÚSIKOVÁ;11
FÚSKA;14
FÚSKOVÁ;32
FÚSOVÁ;4
FÚZIA;6
FÚZIK;11
FÚZIKOVÁ;12
FÚZIOVÁ;1
FÚZÍK;2
FÚZÍKOVÁ;1
FŮKAL;10
FŮKALOVÁ;13
FŮRA;18
FŮROVÁ;19
FŮS;39
FŮSEK;35
FŮSKOVÁ;44
FŮSOVÁ;44
FŮSS;3
FŮSSOVÁ;3
FÜGE;1
FÜGNER;8
FÜGNEROVÁ;7
FÜHRER;16
FÜHREROVÁ;14
FÜHRICH;16
FÜHRICHOVÁ;17
FÜHRLINGER;4
FÜHRLINGEROVÁ;8
FÜCHS;13
FÜCHSLOVÁ;1
FÜCHSOVÁ;11
FÜKÖ;2
FÜKÖ LÁTALOVÁ;1
FÜKÖOVÁ;3
FÜLDNER;2
FÜLDNEROVÁ;2
FÜLE;16
FÜLEK;2
FÜLEKOVÁ;1
FÜLEKY;9
FÜLEKYOVÁ;2
FÜLEOVÁ;11
FÜLEP;2
FÜLEPOVÁ;1
FÜLL;16
FÜLLE;4
FÜLLENBACHOVÁ;2
FÜLLEOVÁ;1
FÜLLOVÁ;17
FÜLLSACK;18
FÜLLSACKOVÁ;31
FÜLOVÁ;3
FÜLÖP;43
FÜLÖPOVÁ;29
FÜLÖPP;7
FÜLÖPPOVÁ;2
FÜNFFASS;3
FÜNFFASSOVÁ;2
FÜNFHAUSENOVÁ;2
FÜNFKIRCHLER;6
FÜNFKIRCHLEROVÁ;7
FÜNFKIRCHNEROVÁ;1
FÜRBACH;111
FÜRBACHER;99
FÜRBACHEROVÁ;91
FÜRBACHOVÁ;116
FÜRBEK;4
FÜRBEKOVÁ;7
FÜREK;4
FÜREKOVÁ;4
FÜRHOFER;3
FÜRHOFEROVÁ;4
FÜRCHTEGOTT;1
FÜRI;9
FÜRICH;4
FÜRIOVÁ;12
FÜRJES;2
FÜRJESOVÁ;4
FÜRJEŠ;6
FÜRJEŠOVÁ;12
FÜRLE;15
FÜRLEOVÁ;3
FÜRLOVÁ;11
FÜRMANOVÁ;1
FÜRNBERG;1
FÜRNROHR;1
FÜRST;331
FÜRSTENCELLER;1
FÜRSTENCELLEROVÁ;1
FÜRSTENZELLER;2
FÜRSTENZELLEROVÁ;4
FÜRSTER;3
FÜRSTEROVÁ;5
FÜRSTL;10
FÜRSTLOVÁ;7
FÜRSTOVÁ;377
FÜRSTOVÁ NOVOTNÁ;1
FÜRŠTENZELLEROVÁ;1
FÜRTH;1
FÜRTHOVÁ;1
FÜRY;1
FÜRYCH;7
FÜRYCHOVÁ;8
FÜSI;4
FÜSI HRABÁNKOVÁ;1
FÜSIOVÁ;7
FÜSSEL;5
FÜSSELOVÁ;10
FÜSSI;10
FÜSSIOVÁ;9
FÜSSL;7
FÜSSLOVÁ;7
FÜSSY;5
FÜSSYOVÁ;8
FÜSTEROVÁ;2
FÜŠI;2
FÜZEK;1
FÜZÉK;4
FÜZÉKOVÁ;2
FÜZÉR;8
FÜZÉRI;2
FÜZÉROVÁ;7
FÜZKOVÁ;1
FÜZY;3
FÜZYOVÁ;1
FŰGNER;1
FŰGNEROVÁ;1
FŰHRER;2
FŰHREROVÁ;8
FŰHRICH;5
FŰHRICHOVÁ;8
FŰHRLINGER;6
FŰHRLINGEROVÁ;7
FŰCHS;1
FŰCHSLOVÁ;1
FŰCHSOVÁ;4
FŰLE;1
FŰLEOVÁ;4
FŰLEP;1
FŰLEPOVÁ;3
FŰLL;2
FŰLLE;2
FŰLLOVÁ;8
FŰLLSACKOVÁ;1
FŰLOVÁ;2
FŰLŐP;14
FŰLŐPOVÁ;15
FŰRBACH;17
FŰRBACHER;37
FŰRBACHEROVÁ;51
FŰRBACHOVÁ;13
FŰRHOFER;1
FŰRI;6
FŰRICH;1
FŰRICHOVÁ;1
FŰRIOVÁ;5
FŰRJEŠ;2
FŰRJEŠOVÁ;4
FŰRLE;1
FŰRLEOVÁ;2
FŰRMAN;3
FŰRMANOVÁ;1
FŰRNBERGOVÁ;2
FŰRST;131
FŰRSTENCELLEROVÁ;1
FŰRSTENZELLER;2
FŰRSTENZELLEROVÁ;1
FŰRSTER;3
FŰRSTEROVÁ;1
FŰRSTLAŠKOVSKÁ;1
FŰRSTOVÁ;132
FŰRSTOVÁ KŘEČKOVÁ;1
FŰRSTROVÁ;1
FŰRTH;1
FŰRYCH;6
FŰRYCHOVÁ;5
FŰSI;5
FŰSIOVÁ;1
FŰSSI;2
FŰSSIOVÁ;3
FŰSSY;1
FŰSTER;1
FŰSTEROVÁ;1
FŰŠI;2
FŰZÉK;1
FŰZÉKOVÁ;4
FŰZY;1
FYCÝK;3
FYCÝKOVÁ;3
FYDRA;2
FYDROVÁ;1
FYFE;2
FYK;2
FYKOVÁ;6
FYLES;3
FYLKESON;1
FYMAN;6
FYMANOVÁ;5
FYRBACH;25
FYRBACHOVÁ;15
FYRBACHOVÁ MIKOLÁŠOVÁ;1
FYRBAS;4
FYRBASOVÁ;8
FYRON;1
FYRONOVÁ;2
FYRTUS;2
FYRTUSOVÁ;1
FÝSKO;4
FÝSKOVÁ;4
G'VERA;1
GAABOVÁ;1
GAAL;4
GAALOUL;4
GAALOVÁ;2
GAAMAN;1
GAAMANOVÁ;2
GAAR;4
GAARDBO;3
GAAROVÁ;3
GAÁL;9
GAÁLOVÁ;21
GABAJ;40
GABAJOVÁ;49
GABAL;1
GABALCOVÁ;9
GABALEC;6
GABALLA;1
GABALLOVÁ;2
GABALOVÁ;2
GABAĹ;1
GABAĹOVÁ;3
GABAĽ;8
GABAĽOVÁ;6
GABANA;2
GABANOVÁ;1
GABANYI;6
GABANYIOVÁ;4
GABARA;8
GABARÍK;5
GABARÍKOVÁ;5
GABAROVÁ;8
GABAŠ;27
GABAŠOVÁ;21
GABAT;1
GABATOVÁ;2
GABAUER;15
GABAUEROVÁ;13
GABAY;1
GABÁNEK;1
GABÁNI;5
GABÁNYI;4
GABÁNYIOVÁ;5
GABBE;1
GABBERT;3
GABBICHLER;1
GABBRIELLI;1
GABČA;3
GABČAN;23
GABČANOVÁ;22
GABČÍK;4
GABČÍKOVÁ;8
GABČO;751
GABČOBURDEJOVÁ;1
GABČOVÁ;689
GABČOVÁ JANOVÁ;1
GABEL;1
GABELIČ;2
GABELIČOVÁ;1
GABELOVÁ;2
GABER;3
GABERA;45
GABERA DRTINA;1
GABERDEN;1
GABERDENOVÁ;2
GABERDÉN;3
GABERDÉNOVÁ;2
GABERLE;8
GABERLOVÁ;7
GABEROVÁ;50
GABERT;1
GABERTOVÁ;5
GABESAM;5
GABESAMOVÁ;5
GABESTRO;1
GABIGA;1
GABIK;1
GABIKOVÁ;1
GABISOVÁ;2
GABÍK;6
GABÍKOVÁ;6
GABKO;46
GABKOVÁ;45
GABLA;6
GABLAS;23
GABLASOVÁ;23
GABLAZ;2
GABLAZOVÁ;1
GABLECH;6
GABLECHOVÁ;3
GABLEOVÁ;1
GABLER;26
GABLEROVÁ;32
GABLÍK;7
GABLÍKOVÁ;8
GABLOVÁ;7
GABLOVIČ;1
GABLOVIČOVÁ;2
GABLOVSKÁ;6
GABLOVSKÝ;2
GABODA;6
GABODOVÁ;5
GABONA;1
GABONAY;7
GABONAYOVÁ;3
GABONOVÁ;1
GABOR;247
GABORČÁK;7
GABORČÁKOVÁ;10
GABORČÍK;15
GABORČÍKOVÁ;12
GABOREK;1
GABORIK;5
GABORIKOVÁ;6
GABORÍK;9
GABORÍKOVÁ;6
GABORKOVÁ;4
GABOROVÁ;246
GABOROVÁ VÁPENÍKOVÁ;1
GABOŠ;2
GABOŠOVÁ;2
GABOVIČ;6
GABOVIČOVÁ;4
GABRHEL;232
GABRHELÍK;97
GABRHELÍKOVÁ;96
GABRHELÍKOVÁ SEČANSKÁ;1
GABRHELOVÁ;242
GABRI;1
GABRIA;1
GABRIANOVÁ;1
GABRIČIDZE;1
GABRIEL;1430
GABRIEL EISNEROVÁ;1
GABRIEL LOJDOVÁ;1
GABRIELI;2
GABRIELJANOVÁ;1
GABRIELLI;2
GABRIELLONI;1
GABRIELOVÁ;1441
GABRIELOVÁ PEPRNÁ;1
GABRIELOVÁ SOJKOVÁ;1
GABRIELOVÁ SVOBODOVÁ;1
GABRIELOVÁ VALEŠOVÁ;1
GABRIELSEN;3
GABRIELY;2
GABRIELYOVÁ;2
GABRIJEL;1
GABRIJELOVÁ;2
GABRIK;15
GABRIKOVÁ;14
GABRILUK;2
GABRILUKOVÁ;4
GABRIOVÁ;5
GABRIS;12
GABRISOVÁ;8
GABRISS;11
GABRISSOVÁ;11
GABRIŠ;146
GABRIŠ SYPTÁKOVÁ;1
GABRIŠÁK;8
GABRIŠÁKOVÁ;10
GABRIŠEK;4
GABRIŠKA;27
GABRIŠKO;37
GABRIŠKOVÁ;62
GABRIŠOVÁ;156
GABRIŽOVÁ;1
GABRÍK;3
GABRÍKOVÁ;3
GABRLE;9
GABRLÍK;51
GABRLÍKOVÁ;47
GABRLÍKOVÁ SEVEROVÁ;1
GABRLOVÁ;10
GABROVSKÁ;3
GABROVSKI;2
GABRYCH;1
GABRYCHOWICZ;1
GABRYLOVÁ;1
GABRYS;3
GABRYSCH;4
GABRYSCHOVÁ;1
GABRYSOVÁ;2
GABRYSZ;5
GABRYSZOVÁ;5
GABRYŚ;4
GABRYŚOVÁ;5
GABRYŠ;114
GABRYŠOVÁ;123
GABSDIEL;1
GABSDIELOVÁ;2
GABSI;2
GABSIČERNÍKOVÁ;1
GABŠTÚR;1
GABŠTŮR;9
GABŠTŮROVÁ;7
GABULA;6
GABULOVÁ;2
GABUNIA;1
GABUŽDA;1
GABUŽDOVÁ;1
GABZDIL;6
GABZDILOVÁ;5
GABZDYL;129
GABZDYL KOSTELNÁ;1
GABZDYLOVÁ;112
GACEK;40
GACEKKOTRLOVÁ;1
GACEVA;1
GACIK;2
GACIKOVÁ;1
GACÍK;33
GACÍKOVÁ;37
GACKA;17
GACKO;14
GACKOVÁ;63
GACKSCH;7
GACKSCHOVÁ;1
GACOV;7
GACOVA;2
GACOVÁ;1
GACOVOVÁ;2
GACZIK;1
GACZIKOVÁ;2
GACZÍK;3
GACZÍKOVÁ;4
GAČ;6
GAČA;11
GAČEV;1
GAČEVOVÁ;1
GAČOŠOVÁ;1
GAČOVÁ;10
GADACZ;5
GADACZOVÁ;6
GADAČ;6
GADAČOVÁ;8
GADAJEVOVÁ;1
GADALETA;2
GADAS;73
GADASKIN;2
GADASKINOVÁ;4
GADASOVÁ;74
GADATSCH;5
GADATSCHOVÁ;2
GADD;2
GADDY;1
GADE;6
GADEA;1
GADELKARIM VAŇKOVÁ;1
GADEMAN;1
GADEMANN;1
GADEOVÁ;7
GADHOFOVÁ;2
GADICS;5
GADIČ;2
GADIČOVÁ;1
GADIREDDI;3
GADIREDDIOVÁ;1
GADIRI;2
GADJIEV;1
GADLENA;9
GADLENOVÁ;13
GADLINA;34
GADLINOVÁ;41
GADOCI;1
GADOCIOVÁ;2
GADOVSKÝ;1
GADOWSKÁ;8
GADOWSKI;6
GADRI;1
GADSBY;1
GADSDEN;1
GADULA;18
GADULOVÁ;20
GADUŠ;13
GADUŠOVÁ;12
GADZIALA;14
GADZIALOVÁ;9
GADZIAĹA;1
GADZIŇSKÁ;8
GADZIŇSKI;7
GADZSOR;3
GADZSOROVÁ;2
GADZURAS;2
GADZURASOVÁ;1
GADŽANOVOVÁ;1
GADŽEVSKÁ;1
GADŽEVSKÝ;1
GADŽI;28
GADŽIEVA;1
GADŽIJEVA;3
GADŽINOVSKÁ;3
GADŽINOVSKÝ;4
GADŽIOVÁ;27
GADŽO;16
GADŽOR;44
GADŽOROVÁ;49
GADŽOVÁ;17
GADŽUK;3
GADŽUKOVÁ;2
GADŽURIČOVÁ;1
GAĎO;8
GAĎOREK;2
GAĎORKOVÁ;4
GAĎOUREK;20
GAĎOURKOVÁ;20
GAĎOVÁ;10
GAĎUREK;28
GAĎURKOVÁ;25
GAĎŮREK;2
GAĎŮRKOVÁ;4
GAEBLOVÁ;3
GAEDTKEOVÁ;1
GAEHLER;1
GAERTNER;7
GAERTNEROVÁ;7
GAETA;3
GAEVSKÁ;2
GAEVSKI;2
GAFARU;3
GAFF;2
GAFFARELLI;1
GAFFNEY;1
GAFFRONOVÁ;1
GAFNI;4
GAFRIKOVÁ;1
GAFRON;1
GAFRONOVÁ;1
GAG;1
GAGA;4
GAGALÍK;11
GAGALÍKOVÁ;11
GAGALUS;2
GAGALUSOVÁ;3
GAGAMOV;8
GAGAMOVOVÁ;2
GAGAN;1
GAGAOVÁ;1
GAGARIN;1
GAGARINOVÁ;1
GAGE;3
GAGE ZINKOVÁ;1
GAGER;2
GAGEROVÁ;4
GAGGIANO;1
GAGGO;2
GAGIĆ;1
GAGLIANO;1
GAGLIARDI;1
GAGLIARDINI;2
GAGLIARDINI KORNOVÁ;1
GAGLIASTRO;1
GAGNE-HALL;3
GAGNON;1
GAGNONOVÁ;1
GAGO;42
GAGOLA;3
GAGOLOVÁ;2
GAGOVÁ;29
GAGRO;1
GAGULSKÁ;3
GAGULSKI;1
GAHAI;5
GAHAIOVÁ;8
GAHARY;2
GAHER;18
GAHEROVÁ;17
GAHEROVÁ LEVOROVÁ;1
GAHÉR;6
GAHÉROVÁ;5
GAHIR;1
GAHÍR;6
GAHÍROVÁ;2
GAHLER;17
GAHLEROVÁ;25
GAHLERT;4
GAHLERTOVÁ;4
GAHN;8
GAHNOVÁ;5
GAHROVÁ;1
GAHURA;74
GAHUROVÁ;63
GAHUT;13
GAHUTOVÁ;10
GACH;48
GACHALL;1
GACHALLOVÁ;1
GACHI;8
GACHIOVÁ;1
GACHO;22
GACHOSTRNADOVÁ;1
GACHOVÁ;66
GACHULINCOVÁ;1
GACHULINEC;1
GAI;22
GAIDA;22
GAIDADZI;5
GAIDADZIS;8
GAIDADZISOVÁ;5
GAIDARUS;7
GAIDARUSOVÁ;8
GAIDAŞENCO;1
GAIDATZIS;2
GAIDECZKA;7
GAIDECZKOVÁ;7
GAIDEČKA;12
GAIDEČKOVÁ;16
GAIDI;1
GAIDORA;1
GAIDOS;2
GAIDOSOVÁ;2
GAIDOŠ;19
GAIDOŠOVÁ;19
GAIDOVÁ;26
GAIDOVÁ PERDULOVÁ;1
GAIDUKEVIČIUS;1
GAIDUSCH;1
GAIDUSCHOVÁ;3
GAIENNIE MIKULOVÁ;1
GAIER;55
GAIEROVÁ;57
GAIFMAN;1
GAIGER;16
GAIGEROVÁ;15
GAIGR;5
GAIGROVÁ;3
GAIL;10
GAILLARD;2
GAILLY;1
GAILLYOVÁ;4
GAILOVÁ;12
GAINER;1
GAINEROVÁ;1
GAINES;1
GAINSFORD;1
GAINZA ROJAS;1
GAIOVÁ;16
GAIPL;5
GAIPLOVÁ;7
GAIRING;1
GAISBAUEROVÁ;1
GAISHOFEROVÁ;1
GAISL;8
GAISLER;43
GAISLEROVÁ;51
GAISLOVÁ;6
GAITZSCH;2
GAITZSCHOVÁ;1
GAIZL;6
GAIZLOVÁ;3
GAIZURA;6
GAIZUROVÁ;5
GAÍNZA;1
GAÍNZOVÁ;1
GAJ;81
GAJA;110
GAJAC;1
GAJACOVÁ;2
GAJAK;7
GAJAKOVÁ;3
GAJAN;37
GAJANCOVÁ;6
GAJANEC;7
GAJANOVÁ;34
GAJAR;6
GAJARDO;1
GAJARDO HODROVÁ;1
GAJAROVÁ;10
GAJARSKÁ;53
GAJARSKÝ;63
GAJAUSKIENÉ;2
GAJÁREK;19
GAJÁRKOVÁ;22
GAJCOVÁ;8
GAJDA;573
GAJDACS;1
GAJDACSI;2
GAJDACSIOVÁ;6
GAJDACSOVÁ;2
GAJDACZ;32
GAJDACZEK;19
GAJDACZKOVÁ;16
GAJDACZOVÁ;36
GAJDAČ;2
GAJDAČEK;3
GAJDAČKOVÁ;6
GAJDAČOVÁ;4
GAJDAČOVÁ KOPKOVÁ;1
GAJDADZIS;3
GAJDADZISOVÁ;3
GAJDAJ;1
GAJDANOVOSAD;1
GAJDARSKA;1
GAJDARSKI;2
GAJDARUS;13
GAJDARUSOVÁ;10
GAJDASZ;2
GAJDASZOVÁ;1
GAJDATZI;1
GAJDATZIS;1
GAJDÁCS;15
GAJDÁCSOVÁ;16
GAJDÁČ;14
GAJDÁČEK;18
GAJDÁČKOVÁ;20
GAJDÁČOVÁ;17
GAJDÁR;3
GAJDÁROVÁ;3
GAJDEČKA;57
GAJDEČKOVÁ;51
GAJDEROVIČ;3
GAJDEROVIČOVÁ;1
GAJDI;2
GAJDICA;23
GAJDICOVÁ;24
GAJDIČIAR;18
GAJDIČIAROVÁ;22
GAJDIČIÁROVÁ;1
GAJDIČKA;3
GAJDIČKOVÁ;1
GAJDIKOVÁ;1
GAJDÍK;50
GAJDÍKOVÁ;59
GAJDOLÍN;1
GAJDOLÍNOVÁ;2
GAJDORUS;41
GAJDORUS KRIGAROVÁ;1
GAJDORUSOVÁ;34
GAJDOSIK;5
GAJDOSIKOVÁ;3
GAJDOSOVÁ;1
GAJDOSZ;3
GAJDOSZOVÁ;3
GAJDOŠ;1314
GAJDOŠ SVOBODOVÁ;1
GAJDOŠČÁK;3
GAJDOŠČÁKOVÁ;6
GAJDOŠČÍK;2
GAJDOŠČÍKOVÁ;2
GAJDOŠECH;6
GAJDOŠECHOVÁ;4
GAJDOŠEK;7
GAJDOŠIK;1
GAJDOŠIKOVÁ;2
GAJDOŠÍK;670
GAJDOŠÍKOVÁ;746
GAJDOŠKOVÁ;4
GAJDOŠOVÁ;1265
GAJDOŠOVÁ BEDRICHOVÁ;1
GAJDOŠOVÁ BORŮVKOVÁ;1
GAJDOŠOVÁ HUBOVÁ;1
GAJDOŠOVÁ REZEKOVÁ;1
GAJDOŠOVÁ SAPAROVÁ;1
GAJDOŠOVÁ STREJČKOVÁ;1
GAJDOŠTIN;2
GAJDOŠTINOVÁ;2
GAJDOŠTÍK;30
GAJDOŠTÍKOVÁ;35
GAJDOŠTÍN;6
GAJDOŠTÍNOVÁ;6
GAJDOVÁ;586
GAJDOVÁ HETMEROVÁ;1
GAJDUČEŇA;5
GAJDUKOV;2
GAJDUKOVA;2
GAJDUKOVOVÁ;2
GAJDULA;7
GAJDULOVÁ;10
GAJDUSEKOVÁ;1
GAJDUSZEK;5
GAJDUSZKOVÁ;5
GAJDUŠEK;265
GAJDUŠEKOVÁ;1
GAJDUŠÍK;8
GAJDUŠÍKOVÁ;5
GAJDUŠKOVÁ;265
GAJDUŠKOVÁ MARKOVÁ;1
GAJDÚŠEK;1
GAJDÚŠKOVÁ;2
GAJDŮŠEK;263
GAJDŮŠKOVÁ;232
GAJDZICA;63
GAJDZICOVÁ;55
GAJDZICOVÁ SZWACHULOVÁ;1
GAJDZIOK;20
GAJDZIOKOVÁ;20
GAJĎOK;7
GAJĎOKOVÁ;11
GAJEC;5
GAJECKÁ;10
GAJECKI;2
GAJECKÝ;5
GAJEK;1
GAJER;28
GAJEROVÁ;34
GAJEWSKA;1
GAJEWSKÁ;17
GAJEWSKI;8
GAJEWSKI ARNÓRSSON;1
GAJGER;6
GAJGEROVÁ;4
GAJGR;2
GAJGROVÁ;8
GAJIĆ;11
GAJIĆHOLDER;1
GAJIĆOVÁ;4
GAJIĆOVÁ ŠVARCOVÁ;1
GAJIČ;9
GAJIČOVÁ;12
GAJKOVÁ;1
GAJLUSOVÁ;1
GAJNAZAROV;1
GAJŇÁK;1
GAJŇÁKOVÁ;1
GAJOCH;1
GAJOCHOVÁ;2
GAJOŠ;14
GAJOŠOVÁ;15
GAJOVÁ;209
GAJOVÁ TAUFEROVÁ;1
GAJOVSKÁ;25
GAJOVSKÝ;19
GAJOWNICZEK;2
GAJOWNICZEKOVÁ;1
GAJOWNICZKOVÁ;3
GAJOWSKI;1
GAJSAROVA;1
GAJSKI;1
GAJSLEROVÁ;1
GAJŠEK;1
GAJŠEKOVÁ;2
GAJŠT;1
GAJŠUN;1
GAJTANDŽIEVA;3
GAJTANDŽIEVOVÁ;1
GAJVOLA;1
GAJZBACHER;1
GAJZL;7
GAJZLER;30
GAJZLEROVÁ;32
GAJZLOVÁ;3
GAJZUR;12
GAJZUROVÁ;16
GAKSCH;3
GAKSCHOVÁ;3
GAL;45
GALA;160
GALA KABELEOVÁ;1
GALABA;18
GALABOV;4
GALABOVA;2
GALABOVÁ;15
GALAC;4
GALACOVÁ;5
GALACZ;12
GALACZOVÁ;15
GALAČ;24
GALAČINY;4
GALAČINYOVÁ;1
GALAČOVÁ;31
GALAJDA;57
GALAJDOVÁ;59
GALAKTIONOV;2
GALAKTIONOVÁ;2
GALAL;1
GALAM;2
GALAMB;25
GALAMBA;4
GALAMBICA;22
GALAMBICOVÁ;12
GALAMBOS;15
GALAMBOSI;2
GALAMBOSIOVÁ;1
GALAMBOSOVÁ;8
GALAMBOŠ;32
GALAMBOŠOVÁ;35
GALAMBOVÁ;43
GALAN;10
GALANCÍSAŘOVÁ;1
GALANDA;7
GALANDAKOVÁ;1
GALANDAUER;1
GALANDAUEROVÁ;1
GALANDÁK;27
GALANDÁKOVÁ;20
GALANDER;3
GALANDEROVÁ;2
GALANDOVÁ;8
GALANDOVÁ EKLOVÁ;1
GALANDOVÁ ROZKOŠNÁ;1
GALANDR;18
GALANDROVÁ;17
GALANDŽÁR;6
GALANDŽÁROVÁ;8
GALANĎÁK;1
GALANI;1
GALANIDIS;7
GALANIDISOVÁ;7
GALANIS;4
GALANO;2
GALANOPOULOS;2
GALANOPULOS;3
GALANOPULOSOVÁ;3
GALANOVÁ;18
GALANSKÁ;9
GALANSKÁ PLISKOVÁ;1
GALANSKÝ;19
GALANT;1
GALANTER;1
GALANTEROVÁ;2
GALANTIĆ;4
GALANTIĆOVÁ;3
GALANTONOVÁ;3
GALANTOVÁ;2
GALANŽÁR;5
GALANŽÁROVÁ;2
GALAŇUK;5
GALAŇUKOVÁ;9
GALARAS;4
GALARASOVÁ;3
GALARRAGA;1
GALAŘ;7
GALAŘOVÁ;10
GALAS;72
GALASCH;3
GALASCHOVÁ;1
GALASOVÁ;65
GALASOVSKÁ;6
GALASOVSKÝ;6
GALASSI;1
GALAŠ;31
GALAŠOVÁ;38
GALAT;5
GALATA;17
GALATA HRBKOVÁ;1
GALATENKO;4
GALATH;1
GALATHOVÁ;4
GALATÍK;106
GALATÍKOVÁ;110
GALATOVÁ;23
GALAZKA;1
GALAZKOVÁ;1
GALÁČ;7
GALÁČOVÁ;9
GALÁD;15
GALÁDOVÁ;11
GALÁN;8
GALÁNEK;1
GALÁNOVÁ;18
GALÁNYI;4
GALÁNYIOVÁ;1
GALÁNYOVÁ;2
GALÁŘ;43
GALÁŘOVÁ;43
GALÁSEK;83
GALÁSKOVÁ;84
GALÁŠ;44
GALÁŠOVÁ;31
GALÁT;4
GALÁTOVÁ;7
GALÁŽ;2
GALÁŽOVÁ;1
GALBA;178
GALBAČ;1
GALBAČOVÁ;3
GALBAN;1
GALBANI;2
GALBANIOVÁ;1
GALBANOVÁ;1
GALBAVÁ;175
GALBAVÁ AUDY;1
GALBAVI;1
GALBAVIOVÁ;5
GALBAVÝ;178
GALBÁNOVÁ;1
GALBIATI;1
GALBIČKA;2
GALBIČKOVÁ;2
GALBIERZ;4
GALBIERZOVÁ;2
GALBINSKY;1
GALBO;2
GALBOVÁ;153
GALBURA;1
GALBUROVÁ;1
GALČAN;48
GALČANOVÁ;59
GALČANOVÁ NEUWIRTHOVÁ;1
GALČENKO;3
GALČENKOVÁ;3
GALČÍK;45
GALČÍKOVÁ;47
GALČUK;1
GALDA;139
GALDIA;35
GALDINI;4
GALDINIOVÁ;1
GALDIOVÁ;31
GALDOVÁ;120
GALDOVÁ RICHTEROVÁ;1
GALDUN;6
GALDUNOVÁ;6
GALE;22
GALEA;2
GALEANO;3
GALEAZZI;1
GALEČEK;3
GALEČKA;46
GALEČKOVÁ;52
GALEČKOVÁ ŠMEJKALOVÁ;1
GALEJA;20
GALEJOVÁ;29
GALEK;54
GALEKOVÁ;46
GALENICZOVÁ;1
GALENOKOVÁ;1
GALENTA;1
GALENTOVÁ;1
GALEONI;2
GALEOTTI;1
GALEOVÁ;4
GALERA;1
GALERT;10
